Token	Uid	Link
"accesspress"	22299333	"https://twitter.com/accesspress"
"WhiteBearPress"	16102785	"https://twitter.com/WhiteBearPress"
"manitoumess"	78993780	"https://twitter.com/manitoumess"
"KanabecTimes"	2496468475	"https://twitter.com/KanabecTimes"
"HibbDailyTrib"	233698422	"https://twitter.com/HibbDailyTrib"
"sctimes"	15650827	"https://twitter.com/sctimes"
"austinherald"	19345587	"https://twitter.com/austinherald"
"pp_independent"	1038159361	"https://twitter.com/pp_independent"
"duluthshipping"	50162833	"https://twitter.com/duluthshipping"
"PineCityPioneer"	249845334	"https://twitter.com/PineCityPioneer"
"TomCoombe8"	152908024	"https://twitter.com/TomCoombe8"
"FillCoJournal"	412394604	"https://twitter.com/FillCoJournal"
"pinejournal"	15427417	"https://twitter.com/pinejournal"
"FboNews"	11339192	"https://twitter.com/FboNews"
"semissourian"	14144549	"https://twitter.com/semissourian"
"WinonaDailyNews"	19304488	"https://twitter.com/WinonaDailyNews"
"caledoniaargus"	39580590	"https://twitter.com/caledoniaargus"
"HouCoNews"	2767556450	"https://twitter.com/HouCoNews"
"starnewsmn"	39756805	"https://twitter.com/starnewsmn"
"SavagePacer"	20823691	"https://twitter.com/SavagePacer"
"newpraguetimes"	3261818053	"https://twitter.com/newpraguetimes"
"dglobe"	15429154	"https://twitter.com/dglobe"
"TheSentinelMN"	58542800	"https://twitter.com/TheSentinelMN"
"BruceJournal"	52159305	"https://twitter.com/BruceJournal"
"PB_News"	15224302	"https://twitter.com/PB_News"
"BeaconCF"	94449191	"https://twitter.com/BeaconCF"
"UniversityChron"	248812885	"https://twitter.com/UniversityChron"
"stillwgazette"	2364303576	"https://twitter.com/stillwgazette"
"carthagepress"	19413479	"https://twitter.com/carthagepress"
"TheHAC"	20593413	"https://twitter.com/TheHAC"
"hastingsmn"	15427925	"https://twitter.com/hastingsmn"
"MessengerMonty"	3431840823	"https://twitter.com/MessengerMonty"
"HamlineOracle"	87526792	"https://twitter.com/HamlineOracle"
"duluthnews"	15427561	"https://twitter.com/duluthnews"
"CMLIFE"	16099818	"https://twitter.com/CMLIFE"
"RoyalOakReview"	3127693016	"https://twitter.com/RoyalOakReview"
"saginawnews"	14384452	"https://twitter.com/saginawnews"
"annarbornews"	26005689	"https://twitter.com/annarbornews"
"dowagiacnews"	19924057	"https://twitter.com/dowagiacnews"
"twincitytimes"	299738180	"https://twitter.com/twincitytimes"
"maineboats"	24068888	"https://twitter.com/maineboats"
"WLBeacon"	28572823	"https://twitter.com/WLBeacon"
"ChxCourier"	177330305	"https://twitter.com/ChxCourier"
"thesnews"	16019697	"https://twitter.com/thesnews"
"bowdoinorient"	79088927	"https://twitter.com/bowdoinorient"
"lakecountystar"	117532371	"https://twitter.com/lakecountystar"
"greenvilledn"	62819900	"https://twitter.com/greenvilledn"
"WoodwardTalk"	3126846325	"https://twitter.com/WoodwardTalk"
"petoskeynews"	14461836	"https://twitter.com/petoskeynews"
"WBBeacon"	3130664118	"https://twitter.com/WBBeacon"
"PleiadOnline"	795475022714404864	"https://twitter.com/PleiadOnline"
"Setonian"	17204800	"https://twitter.com/Setonian"
"wildwoodleader"	240818975	"https://twitter.com/wildwoodleader"
"tcnjsignal"	21221304	"https://twitter.com/tcnjsignal"
"PrincetonPacket"	22820146	"https://twitter.com/PrincetonPacket"
"princetonian"	23013488	"https://twitter.com/princetonian"
"MadisonEagleNJ"	485052236	"https://twitter.com/MadisonEagleNJ"
"TheSandPaperLBI"	564801305	"https://twitter.com/TheSandPaperLBI"
"DrewAcorn"	17802205	"https://twitter.com/DrewAcorn"
"starledger"	11877492	"https://twitter.com/starledger"
"SPObserver"	3447483148	"https://twitter.com/SPObserver"
"DBCurrent"	552962943	"https://twitter.com/DBCurrent"
"TorchHeadSays"	188168117	"https://twitter.com/TorchHeadSays"
"Capitolwire"	59589510	"https://twitter.com/Capitolwire"
"TwoRiverTimes"	90914191	"https://twitter.com/TwoRiverTimes"
"capemay"	18832202	"https://twitter.com/capemay"
"TheWhitOnline"	16151929	"https://twitter.com/TheWhitOnline"
"MorrisNewsBee"	476173499	"https://twitter.com/MorrisNewsBee"
"Trentonian"	14909815	"https://twitter.com/Trentonian"
"dailyrecord"	19609379	"https://twitter.com/dailyrecord"
"HammGazette"	2836839804	"https://twitter.com/HammGazette"
"RandolphReporte"	501045556	"https://twitter.com/RandolphReporte"
"NJTODAY"	62964501	"https://twitter.com/NJTODAY"
"CentralRecord"	118770011	"https://twitter.com/CentralRecord"
"MtOliveChron"	501087785	"https://twitter.com/MtOliveChron"
"NJBIZ"	20524105	"https://twitter.com/NJBIZ"
"thedailyjournal"	24751297	"https://twitter.com/thedailyjournal"
"TheNJITVector"	52615810	"https://twitter.com/TheNJITVector"
"HeraldNews"	22527376	"https://twitter.com/HeraldNews"
"NJHerald"	102751218	"https://twitter.com/NJHerald"
"KeanTower"	188092582	"https://twitter.com/KeanTower"
"HopewellValley"	22818567	"https://twitter.com/HopewellValley"
"ocgazette"	240816365	"https://twitter.com/ocgazette"
"HillsBeacon"	22811921	"https://twitter.com/HillsBeacon"
"theobservernj"	234043377	"https://twitter.com/theobservernj"
"nassau_weekly"	321127180	"https://twitter.com/nassau_weekly"
"LedgerTrans"	415765397	"https://twitter.com/LedgerTrans"
"NowyDziennik"	183861840	"https://twitter.com/NowyDziennik"
"weirstimes"	180638409	"https://twitter.com/weirstimes"
"yankeemagazine"	9252172	"https://twitter.com/yankeemagazine"
"ralstonrecorder"	1911448584	"https://twitter.com/ralstonrecorder"
"wakeweekly"	45454144	"https://twitter.com/wakeweekly"
"njdotcom"	14179819	"https://twitter.com/njdotcom"
"hilltopmhc"	193359615	"https://twitter.com/hilltopmhc"
"HL_News"	315895033	"https://twitter.com/HL_News"
"ENLNews"	390352202	"https://twitter.com/ENLNews"
"cpsj"	21021385	"https://twitter.com/cpsj"
"Chathamnews"	274635260	"https://twitter.com/Chathamnews"
"TheYadkinRipple"	2321100152	"https://twitter.com/TheYadkinRipple"
"NPTelegraph"	146558810	"https://twitter.com/NPTelegraph"
"Bville_News"	469426208	"https://twitter.com/Bville_News"
"PapillionTimes"	111040198	"https://twitter.com/PapillionTimes"
"HunterdonReview"	426311507	"https://twitter.com/HunterdonReview"
"DartmouthReview"	132743559	"https://twitter.com/DartmouthReview"
"mbjpublications"	242351948	"https://twitter.com/mbjpublications"
"heraldnc"	1367789960	"https://twitter.com/heraldnc"
"WCUsNewspaper"	39790757	"https://twitter.com/WCUsNewspaper"
"News_Blade"	52867745	"https://twitter.com/News_Blade"
"WDNweb"	256517243	"https://twitter.com/WDNweb"
"ClockNewspaper"	22951958	"https://twitter.com/ClockNewspaper"
"TheBlueBanner"	92362534	"https://twitter.com/TheBlueBanner"
"luminanews"	355525874	"https://twitter.com/luminanews"
"TheSeahawk"	29505229	"https://twitter.com/TheSeahawk"
"FlorhamPEagle"	488485408	"https://twitter.com/FlorhamPEagle"
"kenmarenews"	198496357	"https://twitter.com/kenmarenews"
"ObserverTribune"	485064100	"https://twitter.com/ObserverTribune"
"BrigantineNews"	622081936	"https://twitter.com/BrigantineNews"
"FbyJournal"	554945601	"https://twitter.com/FbyJournal"
"KearneyHub"	54951024	"https://twitter.com/KearneyHub"
"WeLoveDowntown"	30191678	"https://twitter.com/WeLoveDowntown"
"FostersDailyDem"	19334875	"https://twitter.com/FostersDailyDem"
"tryonnews"	239156124	"https://twitter.com/tryonnews"
"micromediapubs"	2471806068	"https://twitter.com/micromediapubs"
"JournalNow"	23483116	"https://twitter.com/JournalNow"
"wstptnews"	418646545	"https://twitter.com/wstptnews"
"NewsregisterANR"	426299281	"https://twitter.com/NewsregisterANR"
"campusecho"	90441165	"https://twitter.com/campusecho"
"northbendeagle"	65742008	"https://twitter.com/northbendeagle"
"westfargo"	15429045	"https://twitter.com/westfargo"
"bcplaindealer"	234458289	"https://twitter.com/bcplaindealer"
"seacoastonline"	7510172	"https://twitter.com/seacoastonline"
"DailyNeb"	21812439	"https://twitter.com/DailyNeb"
"DCPGSports"	2402039389	"https://twitter.com/DCPGSports"
"inforum"	14602924	"https://twitter.com/inforum"
"Tville_Times"	2375954390	"https://twitter.com/Tville_Times"
"UNCP_PineNeedle"	16092099	"https://twitter.com/UNCP_PineNeedle"
"SunTelegraph"	993964483	"https://twitter.com/SunTelegraph"
"ChadronRecord"	98741043	"https://twitter.com/ChadronRecord"
"northjersey"	34677788	"https://twitter.com/northjersey"
"thenewhampshire"	19593760	"https://twitter.com/thenewhampshire"
"dailytarheel"	16656851	"https://twitter.com/dailytarheel"
"MyCentralJersey"	16164289	"https://twitter.com/MyCentralJersey"
"CedarCoNews"	20279304	"https://twitter.com/CedarCoNews"
"MontHeraldNews"	461331832	"https://twitter.com/MontHeraldNews"
"CoosCountyNews"	85850788	"https://twitter.com/CoosCountyNews"
"wfu_ogb"	262957520	"https://twitter.com/wfu_ogb"
"hudson_reporter"	38256654	"https://twitter.com/hudson_reporter"
"willistonherald"	19446193	"https://twitter.com/willistonherald"
"HaddonfieldSun"	117513185	"https://twitter.com/HaddonfieldSun"
"SSC_Star"	374027694	"https://twitter.com/SSC_Star"
"heartnewengland"	83646104	"https://twitter.com/heartnewengland"
"DukeChronicle"	21136788	"https://twitter.com/DukeChronicle"
"EasternWakeNews"	31283461	"https://twitter.com/EasternWakeNews"
"GallowayCurrent"	705288751	"https://twitter.com/GallowayCurrent"
"ChathamCourier"	200206880	"https://twitter.com/ChathamCourier"
"OWHnews"	15163577	"https://twitter.com/OWHnews"
"The_Davidsonian"	577450856	"https://twitter.com/The_Davidsonian"
"thedartmouth"	21126770	"https://twitter.com/thedartmouth"
"nhmagazine"	12803972	"https://twitter.com/nhmagazine"
"dickinsonpress"	86088922	"https://twitter.com/dickinsonpress"
"Pelham_WindhamN"	315904672	"https://twitter.com/Pelham_WindhamN"
"TheGuilfordian"	187937831	"https://twitter.com/TheGuilfordian"
"TEC_newspaper"	38582082	"https://twitter.com/TEC_newspaper"
"ThePilotNews"	301484848	"https://twitter.com/ThePilotNews"
"CUCreightonian"	74252901	"https://twitter.com/CUCreightonian"
"CGVObserver"	501119395	"https://twitter.com/CGVObserver"
"TriCityTribune"	54064786	"https://twitter.com/TriCityTribune"
"shorenewstoday"	11344472	"https://twitter.com/shorenewstoday"
"ConMonitorNews"	35772433	"https://twitter.com/ConMonitorNews"
"yorknewstimes"	6264712	"https://twitter.com/yorknewstimes"
"wahoonewspaper"	223906482	"https://twitter.com/wahoonewspaper"
"TheWayneHerald"	3248893208	"https://twitter.com/TheWayneHerald"
"SmokyMtnNews"	29752569	"https://twitter.com/SmokyMtnNews"
"EnterprisePub"	574583999	"https://twitter.com/EnterprisePub"
"MWMessenger"	249808520	"https://twitter.com/MWMessenger"
"LondonderryTime"	106553921	"https://twitter.com/LondonderryTime"
"statesville"	19083793	"https://twitter.com/statesville"
"TheATRegister"	20773027	"https://twitter.com/TheATRegister"
"ClipperHerald"	425364987	"https://twitter.com/ClipperHerald"
"WarrenRecord"	297623476	"https://twitter.com/WarrenRecord"
"HamptonUnion"	606459187	"https://twitter.com/HamptonUnion"
"hooksettbanner"	94610714	"https://twitter.com/hooksettbanner"
"GeringCourier"	1286838300	"https://twitter.com/GeringCourier"
"capemaygazette"	197052458	"https://twitter.com/capemaygazette"
"NelighNews"	589365266	"https://twitter.com/NelighNews"
"BBEagleNews"	3126833282	"https://twitter.com/BBEagleNews"
"FSUTORCH"	46650151	"https://twitter.com/FSUTORCH"
"WesternHerald"	72370276	"https://twitter.com/WesternHerald"
"michigandaily"	11735652	"https://twitter.com/michigandaily"
"LewAubMagazine"	1060852626	"https://twitter.com/LewAubMagazine"
"MTULode"	22182982	"https://twitter.com/MTULode"
"abcnewspapers"	18640592	"https://twitter.com/abcnewspapers"
"altribune"	19345926	"https://twitter.com/altribune"
"SouthfieldSun"	3127069178	"https://twitter.com/SouthfieldSun"
"grmagazine"	30312328	"https://twitter.com/grmagazine"
"theoaklandpost"	19209460	"https://twitter.com/theoaklandpost"
"TheOaklandPress"	20090273	"https://twitter.com/TheOaklandPress"
"mihomepaper"	342450067	"https://twitter.com/mihomepaper"
"grbj"	30311580	"https://twitter.com/grbj"
"michiganmagazin"	28424453	"https://twitter.com/michiganmagazin"
"AdvDem"	193329517	"https://twitter.com/AdvDem"
"manisteenews"	113108565	"https://twitter.com/manisteenews"
"echopress"	15427349	"https://twitter.com/echopress"
"detroitnews"	16543775	"https://twitter.com/detroitnews"
"advisorsource"	115440615	"https://twitter.com/advisorsource"
"sturgisnewsroom"	552834522	"https://twitter.com/sturgisnewsroom"
"NewsHeraldMI"	112819859	"https://twitter.com/NewsHeraldMI"
"MPMorningSun"	67600528	"https://twitter.com/MPMorningSun"
"WarrenWeekly"	3131031319	"https://twitter.com/WarrenWeekly"
"TecumsehHerald"	24188915	"https://twitter.com/TecumsehHerald"
"MuskegonChron"	16926232	"https://twitter.com/MuskegonChron"
"theheraldreview"	117532018	"https://twitter.com/theheraldreview"
"TriCityTimes"	615305431	"https://twitter.com/TriCityTimes"
"bcgazette"	77578900	"https://twitter.com/bcgazette"
"threeriversnews"	27644391	"https://twitter.com/threeriversnews"
"harborlightnews"	103052212	"https://twitter.com/harborlightnews"
"bigrapidsnews"	113110626	"https://twitter.com/bigrapidsnews"
"SterlingSentry"	468715932	"https://twitter.com/SterlingSentry"
"tctimes"	25364651	"https://twitter.com/tctimes"
"flintjournal"	9762482	"https://twitter.com/flintjournal"
"TroyTimesCG"	415732742	"https://twitter.com/TroyTimesCG"
"mynorth"	34720438	"https://twitter.com/mynorth"
"lenaweenews"	67687575	"https://twitter.com/lenaweenews"
"recordpatriot"	117532697	"https://twitter.com/recordpatriot"
"aitkinage"	563859097	"https://twitter.com/aitkinage"
"CadillacNews"	26736795	"https://twitter.com/CadillacNews"
"LakeOrionReview"	335444957	"https://twitter.com/LakeOrionReview"
"TheYorkWeekly"	321545100	"https://twitter.com/TheYorkWeekly"
"MiningJournal"	16011049	"https://twitter.com/MiningJournal"
"IoniaSentStand"	61292135	"https://twitter.com/IoniaSentStand"
"metrotimes"	15432119	"https://twitter.com/metrotimes"
"WiscassetNews"	632936203	"https://twitter.com/WiscassetNews"
"TheSouthEnd"	64748024	"https://twitter.com/TheSouthEnd"
"monroenews"	18951045	"https://twitter.com/monroenews"
"InTheSentry"	52798845	"https://twitter.com/InTheSentry"
"TheDailyPress"	33593050	"https://twitter.com/TheDailyPress"
"machiasnews"	2899666541	"https://twitter.com/machiasnews"
"MaineGuides"	57712688	"https://twitter.com/MaineGuides"
"sunjournal"	8729092	"https://twitter.com/sunjournal"
"GVLanthorn"	25644870	"https://twitter.com/GVLanthorn"
"threeriversme"	1257669091	"https://twitter.com/threeriversme"
"HDaleCollegian"	21241606	"https://twitter.com/HDaleCollegian"
"MiBiz"	38681688	"https://twitter.com/MiBiz"
"thetimesherald"	15076670	"https://twitter.com/thetimesherald"
"bcenquirer"	15661507	"https://twitter.com/bcenquirer"
"GPNEWSpaper"	1433151222	"https://twitter.com/GPNEWSpaper"
"YorkCountyCoast"	321511831	"https://twitter.com/YorkCountyCoast"
"SCSSentinel"	1553540574	"https://twitter.com/SCSSentinel"
"crainsdetroit"	29209404	"https://twitter.com/crainsdetroit"
"TheAlpenaNews"	50786932	"https://twitter.com/TheAlpenaNews"
"MagazineofMaine"	88676174	"https://twitter.com/MagazineofMaine"
"SunTimesSports"	1061877517	"https://twitter.com/SunTimesSports"
"CalvinChimes"	755188010	"https://twitter.com/CalvinChimes"
"macombdaily"	116544702	"https://twitter.com/macombdaily"
"OceanaHJ"	18085094	"https://twitter.com/OceanaHJ"
"PioneerTribune"	20115787	"https://twitter.com/PioneerTribune"
"TheDMG"	38482730	"https://twitter.com/TheDMG"
"WindhamEagle"	4638661522	"https://twitter.com/WindhamEagle"
"maineinsights"	52167290	"https://twitter.com/maineinsights"
"HillsdaleDaily"	370965173	"https://twitter.com/HillsdaleDaily"
"SooEveningNews"	1329194378	"https://twitter.com/SooEveningNews"
"LudingtonDN"	1632926671	"https://twitter.com/LudingtonDN"
"freep"	8795772	"https://twitter.com/freep"
"nilesstar"	19922189	"https://twitter.com/nilesstar"
"TheMVTimes"	108348597	"https://twitter.com/TheMVTimes"
"CumberlandTN"	351704053	"https://twitter.com/CumberlandTN"
"HarfordAegis"	216008421	"https://twitter.com/HarfordAegis"
"CoastalJournal"	2308902414	"https://twitter.com/CoastalJournal"
"republicanjourn"	119377275	"https://twitter.com/republicanjourn"
"MidcoastNews"	296824622	"https://twitter.com/MidcoastNews"
"KnoxVillageSoup"	1012121071	"https://twitter.com/KnoxVillageSoup"
"thecrimson"	16626603	"https://twitter.com/thecrimson"
"thelionessgroup"	78665976	"https://twitter.com/thelionessgroup"
"Saugusnews"	19455868	"https://twitter.com/Saugusnews"
"woburnadvocate"	52141644	"https://twitter.com/woburnadvocate"
"eastcountytimes"	134198701	"https://twitter.com/eastcountytimes"
"BayWeekly"	496078055	"https://twitter.com/BayWeekly"
"dailyfreepress"	19554288	"https://twitter.com/dailyfreepress"
"JournalTribune"	368995325	"https://twitter.com/JournalTribune"
"BaysideGazette"	147645046	"https://twitter.com/BaysideGazette"
"frednewspost"	26000876	"https://twitter.com/frednewspost"
"GuilfordGazette"	617751091	"https://twitter.com/GuilfordGazette"
"swampscott_rep"	241231537	"https://twitter.com/swampscott_rep"
"MyDelmarvaNow"	519682873	"https://twitter.com/MyDelmarvaNow"
"ptownbanner"	635515468	"https://twitter.com/ptownbanner"
"StuffNightlife"	15006177	"https://twitter.com/StuffNightlife"
"TheAvenueNews"	845568691	"https://twitter.com/TheAvenueNews"
"telegramdotcom"	15610400	"https://twitter.com/telegramdotcom"
"WestwoodPress"	91202763	"https://twitter.com/WestwoodPress"
"TheTowerlight"	15276163	"https://twitter.com/TheTowerlight"
"JHUNewsLetter"	77615964	"https://twitter.com/JHUNewsLetter"
"BBRegister"	262697431	"https://twitter.com/BBRegister"
"baystateparent"	22982927	"https://twitter.com/baystateparent"
"warehamcourier"	14332314	"https://twitter.com/warehamcourier"
"VilleJournal"	16032913	"https://twitter.com/VilleJournal"
"wellesleytown"	25352088	"https://twitter.com/wellesleytown"
"bannews"	282729947	"https://twitter.com/bannews"
"salemnews"	8861262	"https://twitter.com/salemnews"
"bangordailynews"	16952739	"https://twitter.com/bangordailynews"
"TheMDIslander"	384837363	"https://twitter.com/TheMDIslander"
"BaltBizOnline"	15794057	"https://twitter.com/BaltBizOnline"
"thetech"	28937654	"https://twitter.com/thetech"
"EllsAmerican"	384509378	"https://twitter.com/EllsAmerican"
"StonehamSun"	19729105	"https://twitter.com/StonehamSun"
"DorchesterStar"	979110254	"https://twitter.com/DorchesterStar"
"TheDundalkEagle"	94164805	"https://twitter.com/TheDundalkEagle"
"loyolagreyhound"	166176306	"https://twitter.com/loyolagreyhound"
"baltimoresun"	8861752	"https://twitter.com/baltimoresun"
